row,col,lat,lon,fire_count,ndvi,r_f,r_p,risk,lambda_drones,lambda_rangers,lambda_sensors,c_drones,c_rangers,c_sensors,coverage,protection,protection_uniform,in_pan
18,6,-18.6667,14.7597,10.93,1.0,0.704143,0.00058,0.020216,0.9542,0.2394,0.1794,0.04,0.4,0.0,0.133913,0.998672,0.935786,False
18,7,-18.6667,14.8073,5.11,1.0,0.667446,0.000837,0.023637,0.9541,0.2397,0.1797,0.08,0.0,0.0,0.076325,0.960405,0.904712,False
18,8,-18.6667,14.8549,4.5,1.0,0.663066,0.001178,0.027948,0.9539,0.2402,0.18,0.08,0.0,0.0,0.076311,0.934807,0.863436,False
18,9,-18.6667,14.9026,0.31,1.0,0.629551,0.001616,0.031898,0.9536,0.2409,0.1805,0.08,0.0,0.0,0.076289,0.908524,0.825897,False
18,10,-18.6667,14.9502,2.1,1.0,0.644651,0.002332,0.038772,0.9533,0.2419,0.1811,0.08,0.0,0.0,0.076261,0.860108,0.76358,False
18,11,-18.6667,14.9979,2.5,1.0,0.647859,0.00514,0.057704,0.9518,0.2457,0.1836,0.08,0.0,0.1,0.094502,0.805576,0.624679,False
18,12,-18.6667,15.0455,8.4,1.0,0.67748,0.011583,0.088583,0.9487,0.2538,0.1888,0.04,0.4,0.0,0.139459,0.792853,0.479685,False
18,13,-18.6667,15.0931,6.8,1.0,0.654998,0.02651,0.131773,0.9404,0.2738,0.2018,0.0,0.4,0.0,0.109504,0.56439,0.371261,False
18,14,-18.6667,15.1408,7.67,1.0,0.649337,0.060719,0.198563,0.9207,0.3159,0.2292,0.0,0.0,0.3,0.068749,0.292651,0.290076,False
18,15,-18.6667,15.1884,6.69,1.0,0.631428,0.135062,0.29203,0.8737,0.3968,0.2814,0.0,0.0,0.2,0.056281,0.17529,0.24242,False
18,16,-18.6667,15.2361,8.09,1.0,0.630394,0.276467,0.417472,0.7895,0.504,0.3501,0.0,0.0,0.0,0.0,0.0,0.209283,False
18,17,-18.6667,15.2837,0,1.0,0.554995,0.485133,0.518889,0.6643,0.6171,0.4218,0.0,0.0,0.0,0.0,0.0,0.199317,False
18,18,-18.6667,15.3314,4.3,1.0,0.581931,0.69908,0.637821,0.5995,0.6619,0.4499,0.0,0.0,0.0,0.0,0.0,0.174073,False
18,19,-18.6667,15.379,14.82,1.0,0.642595,0.847074,0.737784,0.5808,0.6736,0.4571,0.0,0.0,0.0,0.0,0.0,0.154332,False
18,20,-18.6667,15.4266,8.18,0.05,0.067588,0.888169,0.24501,0.3116,0.7901,0.5278,0.0,0.4,0.0,0.316053,0.724718,0.433801,True
18,21,-18.6667,15.4743,0,0.05,0.050537,0.88132,0.211044,0.301,0.7931,0.5296,0.0,0.4,0.0,0.317237,0.777578,0.484164,True
18,22,-18.6667,15.5219,4.82,0.05,0.057315,0.890013,0.225856,0.305,0.792,0.5289,0.0,0.4,0.0,0.316794,0.754052,0.460975,True
18,23,-18.6667,15.5696,2.98,0.05,0.05236,0.925086,0.220086,0.3005,0.7932,0.5296,0.0,0.4,0.0,0.317283,0.763459,0.469975,True
18,24,-18.6667,15.6172,0,0.05,0.045789,0.937112,0.207147,0.2961,0.7944,0.5303,0.0,0.4,0.0,0.317765,0.784331,0.490917,True
18,25,-18.6667,15.6648,5.25,0.05,0.054187,0.930939,0.224599,0.3014,0.793,0.5295,0.0,0.4,0.0,0.317182,0.756398,0.463103,True
18,26,-18.6667,15.7125,1.95,0.05,0.048779,0.913351,0.211074,0.2987,0.7937,0.5299,0.0,0.4,0.0,0.317482,0.77779,0.484287,True
18,27,-18.6667,15.7601,0.58,0.05,0.046515,0.926138,0.207555,0.2969,0.7942,0.5302,0.0,0.4,0.0,0.31768,0.783591,0.490183,True
18,28,-18.6667,15.8078,2.98,0.05,0.05047,0.935272,0.217263,0.299,0.7936,0.5299,0.0,0.4,0.0,0.317448,0.768024,0.474442,True
18,29,-18.6667,15.8554,3.61,0.05,0.051501,0.921374,0.217835,0.3001,0.7933,0.5297,0.0,0.4,0.0,0.317327,0.767004,0.473471,True
18,30,-18.6667,15.903,3.52,0.05,0.051352,0.891066,0.213911,0.3011,0.793,0.5295,0.0,0.4,0.0,0.317219,0.773033,0.479556,True
18,31,-18.6667,15.9507,1.51,0.05,0.048044,0.897868,0.207695,0.2988,0.7937,0.5299,0.0,0.4,0.0,0.317476,0.783154,0.489808,True
18,32,-18.6667,15.9983,0,0.05,0.045544,0.884686,0.200728,0.2976,0.794,0.5301,0.0,0.4,0.0,0.317602,0.794488,0.501676,True
18,33,-18.6667,16.046,0.83,0.05,0.046915,0.840444,0.198569,0.3001,0.7933,0.5297,0.0,0.4,0.0,0.317332,0.797718,0.505244,True
18,34,-18.6667,16.0936,0.58,0.05,0.046499,0.789047,0.191545,0.3019,0.7928,0.5294,0.0,0.4,0.0,0.317137,0.809037,0.517708,True
18,35,-18.6667,16.1412,0.75,0.05,0.046777,0.808726,0.194498,0.3012,0.793,0.5295,0.0,0.4,0.0,0.317205,0.804245,0.512388,True
18,36,-18.6667,16.1889,0,0.05,0.045531,0.83728,0.195249,0.2993,0.7936,0.5298,0.0,0.4,0.0,0.317422,0.803232,0.511193,True
18,37,-18.6667,16.2365,0,0.05,0.045527,0.837329,0.195246,0.2993,0.7936,0.5298,0.0,0.4,0.0,0.317422,0.803236,0.511198,True
18,38,-18.6667,16.2842,0,0.05,0.043673,0.810742,0.188168,0.299,0.7936,0.5299,0.0,0.4,0.0,0.317454,0.81494,0.524206,True
18,39,-18.6667,16.3318,0,0.05,0.041325,0.825659,0.184716,0.2968,0.7942,0.5302,0.0,0.4,0.0,0.317691,0.820914,0.530937,True
18,40,-18.6667,16.3794,0,0.05,0.039214,0.868621,0.184558,0.2939,0.795,0.5306,0.0,0.4,0.0,0.317995,0.821471,0.531457,True
18,41,-18.6667,16.4271,0,0.05,0.037306,0.900378,0.183274,0.2918,0.7956,0.531,0.0,0.4,0.0,0.318224,0.823834,0.534104,True
18,42,-18.6667,16.4747,0,0.05,0.035573,0.907314,0.179655,0.2905,0.7959,0.5312,0.0,0.4,0.0,0.318361,0.830019,0.541315,True
18,43,-18.6667,16.5224,0,0.05,0.033992,0.917266,0.176578,0.2893,0.7962,0.5314,0.0,0.4,0.0,0.318493,0.835311,0.547596,True
18,44,-18.6667,16.57,0,0.05,0.032544,0.919096,0.172948,0.2883,0.7965,0.5315,0.0,0.4,0.0,0.318593,0.841521,0.555138,True
18,45,-18.6667,16.6176,0,0.05,0.031213,0.92797,0.170189,0.2873,0.7968,0.5317,0.0,0.4,0.0,0.318702,0.846282,0.561018,True
18,46,-18.6667,16.6653,0,0.05,0.029984,0.914233,0.165568,0.2868,0.7969,0.5317,0.0,0.4,0.0,0.318753,0.854155,0.571028,True
18,47,-18.6667,16.7129,0,0.05,0.028848,0.917955,0.162729,0.286,0.7971,0.5319,0.0,0.4,0.0,0.318836,0.859044,0.577375,True
18,48,-18.6667,16.7606,0,0.05,0.027793,0.908457,0.158897,0.2855,0.7972,0.5319,0.0,0.4,0.0,0.318887,0.865592,0.586099,True
18,49,-18.6667,16.8082,0,1.0,0.355248,0.896203,0.564247,0.4632,0.7351,0.495,0.0,0.0,0.1,0.049502,0.083993,0.209061,False
18,50,-18.6667,16.8558,0,1.0,0.347112,0.851645,0.543706,0.4676,0.7331,0.4938,0.0,0.0,0.1,0.049382,0.086823,0.215652,False
18,51,-18.6667,16.9035,0,1.0,0.343942,0.800768,0.524802,0.4761,0.7293,0.4915,0.0,0.0,0.2,0.098293,0.170802,0.221702,False
18,52,-18.6667,16.9511,0,1.0,0.343942,0.808364,0.527285,0.4745,0.73,0.4919,0.0,0.0,0.2,0.09838,0.170206,0.220927,False
18,53,-18.6667,16.9988,0,1.0,0.343942,0.787376,0.520395,0.4788,0.728,0.4907,0.0,0.0,0.2,0.098137,0.171867,0.22309,False
18,54,-18.6667,17.0464,0,1.0,0.343942,0.737087,0.503503,0.4899,0.7227,0.4875,0.0,0.0,0.2,0.097498,0.176045,0.22854,False
18,55,-18.6667,17.0941,0,1.0,0.343942,0.657171,0.475425,0.5099,0.7129,0.4814,0.0,0.0,0.2,0.096286,0.183336,0.238075,False
18,56,-18.6667,17.1417,0,1.0,0.343942,0.551307,0.435451,0.5425,0.6957,0.4709,0.0,0.4,0.0,0.27828,0.472212,0.252716,False
19,0,-18.6216,14.4738,0,1.0,0.622402,3.1e-05,0.004413,0.9545,0.2387,0.179,0.04,0.0,0.0,0.038179,0.999825,0.999996,False
19,1,-18.6216,14.5215,0,1.0,0.622402,5e-05,0.005562,0.9545,0.2387,0.179,0.04,0.0,0.0,0.038178,0.998956,0.999953,False
19,2,-18.6216,14.5691,0,1.0,0.622402,7.8e-05,0.006962,0.9544,0.2387,0.179,0.04,0.0,0.0,0.038178,0.995845,0.99965,False
19,3,-18.6216,14.6167,0,1.0,0.622402,0.00012,0.00865,0.9544,0.2388,0.1791,0.04,0.0,0.0,0.038177,0.987887,0.998348,False
19,4,-18.6216,14.6644,0,1.0,0.622402,0.000182,0.010657,0.9544,0.2389,0.1791,0.04,0.0,0.0,0.038175,0.972187,0.994488,False
19,5,-18.6216,14.712,0,1.0,0.622402,0.000272,0.013008,0.9543,0.239,0.1792,0.04,0.0,0.0,0.038173,0.946854,0.985915,False
19,6,-18.6216,14.7597,0,1.0,0.622402,0.000397,0.015716,0.9543,0.2392,0.1793,0.04,0.0,0.1,0.056104,0.971839,0.97069,False
19,7,-18.6216,14.8073,0.38,1.0,0.625779,0.000567,0.018834,0.9542,0.2394,0.1795,0.04,0.4,0.0,0.133941,0.999185,0.947539,False
19,8,-18.6216,14.8549,2.97,1.0,0.64728,0.000791,0.022629,0.9541,0.2397,0.1797,0.08,0.0,0.0,0.076326,0.965709,0.914165,False
19,9,-18.6216,14.9026,0.53,1.0,0.627096,0.001182,0.027227,0.9538,0.2403,0.1801,0.08,0.0,0.0,0.076308,0.939354,0.870534,False
19,10,-18.6216,14.9502,3.79,1.0,0.653582,0.002532,0.040681,0.9532,0.2421,0.1812,0.08,0.0,0.0,0.076254,0.846562,0.747269,False
19,11,-18.6216,14.9979,11.56,1.0,0.703736,0.005538,0.062429,0.9518,0.2457,0.1835,0.08,0.0,0.1,0.0945,0.779912,0.595722,False
19,12,-18.6216,15.0455,4.03,1.0,0.642813,0.012335,0.089044,0.9479,0.2556,0.19,0.04,0.4,0.0,0.140159,0.792793,0.479674,False
19,13,-18.6216,15.0931,0.25,1.0,0.59856,0.02779,0.128973,0.9382,0.2787,0.205,0.0,0.4,0.0,0.111485,0.578698,0.38146,False
19,14,-18.6216,15.1408,3.81,1.0,0.616344,0.062442,0.196177,0.9177,0.3218,0.2329,0.0,0.4,0.0,0.128718,0.481145,0.296442,False
19,15,-18.6216,15.1884,2.84,1.0,0.596812,0.136005,0.284902,0.8682,0.405,0.2867,0.0,0.0,0.2,0.057335,0.182289,0.251113,False
19,16,-18.6216,15.2361,7.04,1.0,0.617894,0.273108,0.410794,0.7883,0.5053,0.351,0.0,0.0,0.1,0.035097,0.081889,0.212683,False
19,17,-18.6216,15.2837,8.87,1.0,0.620047,0.473632,0.541917,0.6912,0.5961,0.4086,0.0,0.0,0.0,0.0,0.0,0.186988,False
19,18,-18.6216,15.3314,0,1.0,0.538863,0.680899,0.605732,0.5893,0.6684,0.4539,0.0,0.0,0.0,0.0,0.0,0.18366,False
19,19,-18.6216,15.379,5.62,1.0,0.576737,0.824876,0.689736,0.5646,0.6832,0.4631,0.0,0.0,0.0,0.0,0.0,0.165831,False
19,20,-18.6216,15.4266,3.0,1.0,0.545995,0.869661,0.68908,0.5437,0.695,0.4704,0.0,0.0,0.0,0.0,0.0,0.168023,False
19,21,-18.6216,15.4743,0.61,1.0,0.515417,0.864662,0.667579,0.5339,0.7004,0.4738,0.0,0.0,0.0,0.0,0.0,0.17388,False
19,22,-18.6216,15.5219,0,1.0,0.500666,0.907346,0.674001,0.5195,0.708,0.4784,0.0,0.0,0.0,0.0,0.0,0.173684,False
19,23,-18.6216,15.5696,0,1.0,0.491993,0.949636,0.683531,0.5081,0.7138,0.482,0.0,0.0,0.0,0.0,0.0,0.17247,False
19,24,-18.6216,15.6172,0,1.0,0.483633,0.959756,0.6813,0.5032,0.7162,0.4835,0.0,0.0,0.0,0.0,0.0,0.173399,False
19,25,-18.6216,15.6648,1.5,1.0,0.496373,0.946987,0.685608,0.5102,0.7127,0.4813,0.0,0.0,0.0,0.0,0.0,0.171818,False
19,26,-18.6216,15.7125,0,1.0,0.482672,0.926132,0.668594,0.5092,0.7132,0.4817,0.0,0.0,0.0,0.0,0.0,0.175871,False
19,27,-18.6216,15.7601,0,1.0,0.482877,0.949029,0.676953,0.5049,0.7154,0.483,0.0,0.0,0.0,0.0,0.0,0.174265,False
19,28,-18.6216,15.8078,0,1.0,0.483082,0.950648,0.677673,0.5047,0.7155,0.4831,0.0,0.0,0.0,0.0,0.0,0.174116,False
19,29,-18.6216,15.8554,0,1.0,0.483286,0.935384,0.672353,0.5076,0.714,0.4821,0.0,0.0,0.0,0.0,0.0,0.175113,False
19,30,-18.6216,15.903,3.01,1.0,0.510661,0.902669,0.678939,0.5241,0.7056,0.4769,0.0,0.0,0.0,0.0,0.0,0.172127,False
19,31,-18.6216,15.9507,7.57,1.0,0.546982,0.916226,0.707926,0.5341,0.7002,0.4737,0.0,0.0,0.0,0.0,0.0,0.164811,False
19,32,-18.6216,15.9983,6.35,1.0,0.538052,0.910763,0.700027,0.5322,0.7013,0.4743,0.0,0.0,0.0,0.0,0.0,0.166685,False
19,33,-18.6216,16.046,7.78,1.0,0.548916,0.873213,0.69233,0.5439,0.6949,0.4704,0.0,0.0,0.0,0.0,0.0,0.167282,False
19,34,-18.6216,16.0936,0,1.0,0.484292,0.819348,0.629924,0.5323,0.7012,0.4743,0.0,0.0,0.0,0.0,0.0,0.183415,False
19,35,-18.6216,16.1412,5.41,1.0,0.53136,0.859809,0.67592,0.5407,0.6967,0.4715,0.0,0.0,0.0,0.0,0.0,0.171286,False
19,36,-18.6216,16.1889,0.83,1.0,0.492479,0.888035,0.661316,0.5204,0.7075,0.4781,0.0,0.0,0.0,0.0,0.0,0.176619,False
19,37,-18.6216,16.2365,0,1.0,0.484885,0.884277,0.654808,0.5184,0.7086,0.4788,0.0,0.0,0.0,0.0,0.0,0.178396,False
19,38,-18.6216,16.2842,0,1.0,0.474615,0.852395,0.63605,0.5212,0.7071,0.4779,0.0,0.0,0.0,0.0,0.0,0.182881,False
19,39,-18.6216,16.3318,0,1.0,0.460913,0.867834,0.632453,0.5126,0.7115,0.4806,0.0,0.0,0.0,0.0,0.0,0.18462,False
19,40,-18.6216,16.3794,0,1.0,0.447965,0.914722,0.640127,0.4982,0.7187,0.485,0.0,0.0,0.0,0.0,0.0,0.1839,False
19,41,-18.6216,16.4271,0,1.0,0.435708,0.930968,0.636891,0.4904,0.7225,0.4873,0.0,0.0,0.0,0.0,0.0,0.185414,False
19,42,-18.6216,16.4747,0,1.0,0.42409,0.925991,0.62666,0.4867,0.7243,0.4884,0.0,0.0,0.0,0.0,0.0,0.188451,False
19,43,-18.6216,16.5224,0,1.0,0.41306,0.904484,0.611233,0.4862,0.7245,0.4886,0.0,0.0,0.0,0.0,0.0,0.192758,False
19,44,-18.6216,16.57,0,1.0,0.402575,0.863186,0.589489,0.4898,0.7228,0.4875,0.0,0.0,0.0,0.0,0.0,0.19879,False
19,45,-18.6216,16.6176,0,1.0,0.392596,0.868379,0.583886,0.4846,0.7253,0.489,0.0,0.0,0.0,0.0,0.0,0.200965,False
19,46,-18.6216,16.6653,0,1.0,0.383087,0.854285,0.572071,0.4832,0.7259,0.4894,0.0,0.0,0.1,0.048944,0.081998,0.204782,False
19,47,-18.6216,16.7129,0,1.0,0.374014,0.855264,0.56558,0.479,0.7279,0.4906,0.0,0.0,0.1,0.049063,0.083092,0.207246,False
19,48,-18.6216,16.7606,0,1.0,0.365349,0.839308,0.553751,0.4783,0.7282,0.4908,0.0,0.0,0.1,0.049085,0.084825,0.211239,False
19,49,-18.6216,16.8082,0,1.0,0.357063,0.822028,0.541771,0.4779,0.7284,0.4909,0.0,0.0,0.1,0.049095,0.086634,0.215399,False
19,50,-18.6216,16.8558,0,1.0,0.349134,0.771429,0.518972,0.4847,0.7252,0.489,0.0,0.0,0.2,0.097799,0.171755,0.223058,False
19,51,-18.6216,16.9035,0,1.0,0.346041,0.710089,0.495702,0.4974,0.7191,0.4853,0.0,0.0,0.2,0.097055,0.177818,0.230908,False
19,52,-18.6216,16.9511,0,1.0,0.346041,0.701877,0.492827,0.4994,0.7181,0.4847,0.0,0.0,0.2,0.096933,0.178553,0.23187,False
19,53,-18.6216,16.9988,0,1.0,0.346041,0.680403,0.485229,0.5048,0.7154,0.483,0.0,0.0,0.2,0.096601,0.180519,0.234442,False
19,54,-18.6216,17.0464,0,1.0,0.346041,0.630021,0.466919,0.5187,0.7084,0.4787,0.0,0.0,0.2,0.095737,0.185386,0.240823,False
19,55,-18.6216,17.0941,0,1.0,0.346041,0.552996,0.437446,0.5431,0.6954,0.4707,0.0,0.0,0.3,0.141199,0.275866,0.251645,False
19,56,-18.6216,17.1417,0,1.0,0.346041,0.455976,0.397223,0.5809,0.6735,0.4571,0.0,0.4,0.0,0.269407,0.492483,0.267527,False
20,0,-18.5766,14.4738,0,1.0,0.61802,2.3e-05,0.003741,0.9545,0.2387,0.179,0.04,0.0,0.0,0.038179,0.999963,1.0,False
20,1,-18.5766,14.5215,0,1.0,0.61802,3.6e-05,0.004687,0.9545,0.2387,0.179,0.04,0.0,0.0,0.038178,0.99971,0.999993,False
20,2,-18.5766,14.5691,0,1.0,0.61802,5.5e-05,0.005832,0.9545,0.2387,0.179,0.04,0.0,0.0,0.038178,0.998565,0.999925,False
20,3,-18.5766,14.6167,0,1.0,0.61802,8.4e-05,0.007203,0.9544,0.2387,0.179,0.04,0.0,0.0,0.038177,0.995011,0.999543,False
20,4,-18.5766,14.6644,0,1.0,0.61802,0.000126,0.008822,0.9544,0.2388,0.1791,0.04,0.0,0.0,0.038176,0.986797,0.998128,False
20,5,-18.5766,14.712,0,1.0,0.61802,0.000186,0.010709,0.9544,0.2389,0.1791,0.04,0.0,0.0,0.038175,0.9717,0.994348,False
20,6,-18.5766,14.7597,0,1.0,0.61802,0.000268,0.012872,0.9543,0.239,0.1792,0.04,0.0,0.0,0.038173,0.948472,0.986533,False
20,7,-18.5766,14.8073,0,1.0,0.61802,0.000379,0.015312,0.9543,0.2392,0.1793,0.04,0.0,0.1,0.056103,0.974372,0.973293,False
20,8,-18.5766,14.8549,0,1.0,0.61802,0.000583,0.018978,0.9542,0.2395,0.1795,0.04,0.4,0.0,0.133954,0.99914,0.946368,False
20,9,-18.5766,14.9026,0,1.0,0.61802,0.001215,0.027401,0.9538,0.2404,0.1801,0.08,0.0,0.0,0.076306,0.938254,0.86889,False
20,10,-18.5766,14.9502,0,1.0,0.61802,0.002578,0.039915,0.9531,0.2424,0.1814,0.08,0.0,0.0,0.076246,0.851953,0.754122,False
20,11,-18.5766,14.9979,0,1.0,0.61802,0.005561,0.058626,0.9514,0.2467,0.1842,0.08,0.0,0.1,0.094534,0.800611,0.619856,False
20,12,-18.5766,15.0455,0,1.0,0.60471,0.01216,0.085751,0.9476,0.2564,0.1905,0.04,0.4,0.0,0.140466,0.805644,0.493341,False
20,13,-18.5766,15.0931,0,1.0,0.591412,0.026767,0.125817,0.9387,0.2777,0.2044,0.04,0.4,0.0,0.148644,0.693159,0.388098,False
20,14,-18.5766,15.1408,0,1.0,0.578718,0.058514,0.18402,0.9178,0.3216,0.2329,0.0,0.4,0.0,0.128658,0.502996,0.312507,False
20,15,-18.5766,15.1884,0,1.0,0.56659,0.123804,0.264851,0.8719,0.3996,0.2832,0.0,0.0,0.3,0.084948,0.274387,0.264909,False
20,16,-18.5766,15.2361,0,1.0,0.55499,0.242666,0.366984,0.79,0.5035,0.3498,0.0,0.0,0.2,0.069965,0.173577,0.234256,False
20,17,-18.5766,15.2837,0,1.0,0.543885,0.416423,0.475906,0.6908,0.5964,0.4088,0.0,0.0,0.1,0.04088,0.082314,0.210094,False
20,18,-18.5766,15.3314,0,1.0,0.533244,0.601227,0.566216,0.6124,0.6536,0.4447,0.0,0.0,0.0,0.0,0.0,0.192068,False
20,19,-18.5766,15.379,0,1.0,0.523037,0.735418,0.620202,0.568,0.6812,0.4619,0.0,0.0,0.0,0.0,0.0,0.182245,False
20,20,-18.5766,15.4266,0,1.0,0.51324,0.797157,0.639635,0.5485,0.6923,0.4688,0.0,0.0,0.0,0.0,0.0,0.179279,False
20,21,-18.5766,15.4743,0,1.0,0.503828,0.820909,0.643115,0.5394,0.6974,0.4719,0.0,0.0,0.0,0.0,0.0,0.17932,False
20,22,-18.5766,15.5219,0,1.0,0.494779,0.903572,0.668631,0.5181,0.7087,0.4789,0.0,0.0,0.0,0.0,0.0,0.175075,False
20,23,-18.5766,15.5696,0,1.0,0.486071,0.949125,0.679222,0.5061,0.7148,0.4826,0.0,0.0,0.0,0.0,0.0,0.173639,False
20,24,-18.5766,15.6172,0,1.0,0.477688,0.958859,0.676783,0.5012,0.7172,0.4841,0.0,0.0,0.0,0.0,0.0,0.174618,False
20,25,-18.5766,15.6648,0,1.0,0.476685,0.945777,0.671444,0.5033,0.7162,0.4835,0.0,0.0,0.0,0.0,0.0,0.175703,False
20,26,-18.5766,15.7125,0,1.0,0.477094,0.937865,0.668916,0.5049,0.7154,0.483,0.0,0.0,0.0,0.0,0.0,0.176165,False
20,27,-18.5766,15.7601,0,1.0,0.477502,0.957646,0.676223,0.5014,0.7172,0.4841,0.0,0.0,0.0,0.0,0.0,0.174736,False
20,28,-18.5766,15.8078,0,1.0,0.477911,0.962655,0.678279,0.5006,0.7175,0.4843,0.0,0.0,0.0,0.0,0.0,0.17432,False
20,29,-18.5766,15.8554,0,1.0,0.47832,0.94245,0.671411,0.5045,0.7156,0.4831,0.0,0.0,0.0,0.0,0.0,0.175607,False
20,30,-18.5766,15.903,0,1.0,0.478729,0.904417,0.658005,0.512,0.7118,0.4808,0.0,0.0,0.0,0.0,0.0,0.178186,False
20,31,-18.5766,15.9507,5.0,1.0,0.522762,0.926807,0.69606,0.5236,0.7059,0.4771,0.0,0.0,0.0,0.0,0.0,0.16832,False
20,32,-18.5766,15.9983,9.96,1.0,0.559775,0.932791,0.722602,0.5351,0.6997,0.4733,0.0,0.0,0.0,0.0,0.0,0.161664,False
20,33,-18.5766,16.046,2.2,1.0,0.500097,0.894842,0.66896,0.5219,0.7067,0.4777,0.0,0.0,0.0,0.0,0.0,0.17466,False
20,34,-18.5766,16.0936,4.41,1.0,0.519226,0.842169,0.661269,0.5402,0.6969,0.4716,0.0,0.0,0.0,0.0,0.0,0.174772,False
20,35,-18.5766,16.1412,2.99,1.0,0.507773,0.888218,0.671575,0.526,0.7046,0.4763,0.0,0.0,0.0,0.0,0.0,0.173663,False
20,36,-18.5766,16.1889,6.51,1.0,0.536575,0.923257,0.703844,0.5291,0.7029,0.4753,0.0,0.0,0.0,0.0,0.0,0.166134,False
20,37,-18.5766,16.2365,7.73,1.0,0.546072,0.9134,0.706245,0.5344,0.7001,0.4736,0.0,0.0,0.0,0.0,0.0,0.165145,False
20,38,-18.5766,16.2842,1.32,1.0,0.484167,0.873114,0.650179,0.5204,0.7075,0.4781,0.0,0.0,0.0,0.0,0.0,0.179356,False
20,39,-18.5766,16.3318,0,1.0,0.458868,0.897554,0.641762,0.5058,0.715,0.4827,0.0,0.0,0.0,0.0,0.0,0.182815,False
20,40,-18.5766,16.3794,0,1.0,0.446514,0.942365,0.648674,0.4925,0.7215,0.4867,0.0,0.0,0.0,0.0,0.0,0.182197,False
20,41,-18.5766,16.4271,0,1.0,0.434791,0.950245,0.642774,0.4866,0.7243,0.4885,0.0,0.0,0.0,0.0,0.0,0.184204,False
20,42,-18.5766,16.4747,0,1.0,0.423653,0.935926,0.629688,0.4848,0.7252,0.489,0.0,0.0,0.0,0.0,0.0,0.187801,False
20,43,-18.5766,16.5224,0,1.0,0.413055,0.909488,0.612918,0.4853,0.7249,0.4888,0.0,0.0,0.0,0.0,0.0,0.192363,False
20,44,-18.5766,16.57,0,1.0,0.402961,0.866068,0.590755,0.4894,0.723,0.4876,0.0,0.0,0.0,0.0,0.0,0.198446,False
20,45,-18.5766,16.6176,0,1.0,0.393333,0.802886,0.561962,0.4983,0.7187,0.485,0.0,0.0,0.1,0.0485,0.082685,0.206639,False
20,46,-18.5766,16.6653,0,1.0,0.384141,0.760572,0.540525,0.5036,0.716,0.4834,0.0,0.0,0.1,0.048338,0.085546,0.213355,False
20,47,-18.5766,16.7129,0,1.0,0.375355,0.757959,0.533389,0.5002,0.7178,0.4844,0.0,0.0,0.1,0.048443,0.086819,0.216227,False
20,48,-18.5766,16.7606,0,1.0,0.366949,0.73572,0.519588,0.5014,0.7171,0.4841,0.0,0.0,0.2,0.096811,0.169993,0.221154,False
20,49,-18.5766,16.8082,0,1.0,0.358899,0.714155,0.50627,0.5027,0.7165,0.4836,0.0,0.0,0.2,0.09673,0.17392,0.226118,False
20,50,-18.5766,16.8558,0,1.0,0.351182,0.659671,0.481315,0.513,0.7113,0.4805,0.0,0.0,0.2,0.096095,0.180984,0.23519,False
20,51,-18.5766,16.9035,0,1.0,0.348169,0.593672,0.45464,0.5308,0.702,0.4748,0.0,0.0,0.3,0.14243,0.268955,0.244963,False
20,52,-18.5766,16.9511,2.44,1.0,0.368634,0.567739,0.45748,0.5502,0.6914,0.4682,0.0,0.0,0.2,0.093645,0.185106,0.241153,False
20,53,-18.5766,16.9988,0,1.0,0.348169,0.547553,0.436624,0.5461,0.6937,0.4696,0.0,0.0,0.3,0.140884,0.275785,0.25164,False
20,54,-18.5766,17.0464,0,1.0,0.348169,0.501362,0.417802,0.5633,0.684,0.4636,0.0,0.4,0.0,0.273586,0.480466,0.258887,False
20,55,-18.5766,17.0941,1.85,1.0,0.363804,0.433567,0.397157,0.6011,0.6609,0.4493,0.0,0.4,0.0,0.26436,0.486051,0.264173,False
20,56,-18.5766,17.1417,0,1.0,0.348169,0.352229,0.350193,0.6346,0.6386,0.4353,0.0,0.4,0.0,0.25544,0.517815,0.287183,False
21,0,-18.5315,14.4738,0,1.0,0.613657,1.6e-05,0.003148,0.9545,0.2386,0.179,0.04,0.0,0.0,0.038179,0.999995,1.0,False
21,1,-18.5315,14.5215,0,1.0,0.613657,2.5e-05,0.003921,0.9545,0.2387,0.179,0.04,0.0,0.0,0.038179,0.999941,0.999999,False
21,2,-18.5315,14.5691,0,1.0,0.613657,3.8e-05,0.004852,0.9545,0.2387,0.179,0.04,0.0,0.0,0.038178,0.999618,0.999989,False
21,3,-18.5315,14.6167,0,1.0,0.613657,5.8e-05,0.005958,0.9544,0.2387,0.179,0.04,0.0,0.0,0.038178,0.998351,0.999908,False
21,4,-18.5315,14.6644,0,1.0,0.613657,8.6e-05,0.007258,0.9544,0.2387,0.179,0.04,0.0,0.0,0.038177,0.994804,0.999516,False
21,5,-18.5315,14.712,0,1.0,0.613657,0.000125,0.008764,0.9544,0.2388,0.1791,0.04,0.0,0.0,0.038176,0.987172,0.998205,False
21,6,-18.5315,14.7597,0,1.0,0.613657,0.000179,0.010483,0.9544,0.2389,0.1791,0.04,0.0,0.0,0.038175,0.973795,0.994945,False
21,7,-18.5315,14.8073,0,1.0,0.613657,0.000281,0.013135,0.9543,0.239,0.1792,0.04,0.0,0.0,0.038173,0.945313,0.985322,False
21,8,-18.5315,14.8549,0,1.0,0.613657,0.000572,0.018734,0.9542,0.2395,0.1795,0.04,0.4,0.0,0.13395,0.999215,0.948366,False
